"AppID"	"Price"	"Category_new"	"Subcategory_new"	"IsFree"	"RateC_avg"	"RateC_n"	"RateA_avg"	"RateA_n"	"DaysSinceUpdate"
5386	"Free"	"lifestyle"	"lifestyle"	TRUE	4	23	4.5	32	169
5392	"Free"	"lifestyle"	"lifestyle"	TRUE	1.5	22	2.5	921	23
5414	"Free"	"lifestyle"	"entertainment"	TRUE		0	2	100	566
5416	"Free"	"lifestyle"	"games"	TRUE	3	57	2.5	660	1115
5431	"Free"	"lifestyle"	"games"	TRUE	4.5	5	4	44	536
5433	"Free"	"lifestyle"	"games"	TRUE	3.5	13	4	115	538
5466	"Free"	"lifestyle"	"entertainment"	TRUE		0	3	159	673
5468	"$1.99"	"social networking"	"lifestyle"	FALSE	2.5	45	2.5	78	1791
5469	"Free"	"social networking"	"lifestyle"	TRUE	3	151	3	281	1791
5470	"Free"	"social networking"	"lifestyle"	TRUE	3	473	3	610	1791
5480	"$3.99"	"lifestyle"	"lifestyle"	FALSE	5	5	4.5	32	430
5485	"$0.99"	"lifestyle"	"entertainment"	FALSE	2	16	2	53	1761
5498	"Free"	"lifestyle"	"photo and video"	TRUE	4.5	149	4.5	559	257
5501	"$0.99"	"lifestyle"	"education"	FALSE	5	42	5	42	
5503	"$0.99"	"lifestyle"	"education"	FALSE	4.5	56	4.5	56	
5543	"$0.99"	"lifestyle"	"lifestyle"	FALSE		0	2.5	43	680
5544	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	14	3.5	190	454
5547	"Free"	"lifestyle"	"lifestyle"	TRUE	3	16	3	42	1790
5548	"$1.99"	"lifestyle"	"entertainment"	FALSE	3	20	3.5	59	1722
5551	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	8	3.5	4699	288
5554	"Free"	"lifestyle"	"entertainment"	TRUE	4.5	35	4	466	951
5555	"Free"	"lifestyle"	"entertainment"	TRUE	3	45	2.5	177	1632
5560	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	99	3.5	348	1495
5580	"$0.99"	"lifestyle"	"entertainment"	FALSE	3.5	20	4.5	245	592
5598	"Free"	"lifestyle"	"entertainment"	TRUE		0	3	31	328
5610	"$0.99"	"lifestyle"	"lifestyle"	FALSE	3.5	17	3.5	61	1763
5611	"Free"	"lifestyle"	"lifestyle"	TRUE	3	275	3	275	
5629	"$0.99"	"weather"	"lifestyle"	FALSE		0	2.5	54	129
5633	"Free"	"lifestyle"	"games"	TRUE	4	36	4	40	1098
5635	"Free"	"lifestyle"	"entertainment"	TRUE		0	4.5	295	12
5638	"$0.99"	"lifestyle"	"games"	FALSE	4	33	4	51	1237
5646	"$0.99"	"lifestyle"	"social networking"	FALSE	4	64	4	64	
5648	"Free"	"lifestyle"	"utilities"	TRUE	3.5	6	3	63	89
5654	"$0.99"	"lifestyle"	"music"	FALSE	4.5	13	4.5	59	874
5656	"$1.99"	"lifestyle"	"music"	FALSE	3.5	23	3.5	150	1521
5661	"Free"	"lifestyle"	"entertainment"	TRUE	4.5	207	4	1504	124
5672	"Free"	"lifestyle"	"entertainment"	TRUE	4.5	21	4.5	42	239
5676	"Free"	"lifestyle"	"photo and video"	TRUE	4	54	4.5	6671	11
5685	"Free"	"lifestyle"	"entertainment"	TRUE	4.5	5	4	31	263
5695	"Free"	"lifestyle"	"catalogs"	TRUE		0	4.5	99	137
5718	"$14.99"	"lifestyle"	"food and drink"	FALSE	5	31	5	31	
5734	"Free"	"lifestyle"	"games"	TRUE	3	10	4.5	115	1228
5735	"Free"	"lifestyle"	"games"	TRUE	4	11	4.5	66	1228
5737	"$2.99"	"lifestyle"	"games"	FALSE	5	14	5	41	1334
5738	"Free"	"lifestyle"	"games"	TRUE	3.5	23	4.5	114	1236
5740	"Free"	"lifestyle"	"games"	TRUE	2.5	47	2.5	67	1191
5741	"Free"	"lifestyle"	"games"	TRUE	4	123	3.5	220	1171
5745	"$4.99"	"lifestyle"	"food and drink"	FALSE		0	2.5	43	139
5794	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	1382	801
5797	"$0.99"	"lifestyle"	"entertainment"	FALSE		0	3	89	171
5802	"Free"	"lifestyle"	"lifestyle"	TRUE	3	79	3	81	1584
5806	"Free"	"lifestyle"	"entertainment"	TRUE	3.5	30	3.5	1097	385
5812	"$0.99"	"lifestyle"	"reference"	FALSE		0	3.5	97	242
5813	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	1982	242
5834	"Free"	"social networking"	"lifestyle"	TRUE		0	4	739	5
5841	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	34	26
5850	"Free"	"lifestyle"	"food and drink"	TRUE		0	2	78	4
5851	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2.5	77	194
5866	"Free"	"lifestyle"	"entertainment"	TRUE	2.5	9	2.5	86	905
5869	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	51	2.5	77	1627
5901	"Free"	"lifestyle"	"entertainment"	TRUE	3.5	31	3.5	1206	1664
5902	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	13	4.5	33	877
5917	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	64	32
5925	"$3.99"	"lifestyle"	"utilities"	FALSE	1	7	1	45	251
5934	"$0.99"	"lifestyle"	"utilities"	FALSE	2.5	528	2.5	2257	1956
5936	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	33	298
5938	"Free"	"lifestyle"	"productivity"	TRUE	3	54	2.5	86	1966
5943	"$0.99"	"lifestyle"	"lifestyle"	FALSE	3	22	2.5	37	1819
6001	"$0.99"	"lifestyle"	"entertainment"	FALSE	3.5	31	3.5	39	1538
6065	"$3.99"	"lifestyle"	"lifestyle"	FALSE		0	4.5	46	324
6083	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	72	2	186	1686
6094	"Free"	"lifestyle"	"lifestyle"	TRUE		0	5	2451	63
6096	"Free"	"lifestyle"	"productivity"	TRUE	5	25	4.5	2241	17
6106	"Free"	"lifestyle"	"health and fitness"	TRUE	2	5	2	68	460
6148	"Free"	"lifestyle"	"travel"	TRUE	1.5	94	2.5	378	780
6150	"Free"	"lifestyle"	"productivity"	TRUE	5	872	5	886	557
6182	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2.5	3997	22
6188	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2	36	60
6189	"Free"	"lifestyle"	"navigation"	TRUE		0	1.5	157	39
6190	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	117	108
6197	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	430	4.5	1803	237
6198	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	18	4.5	383	107
6200	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4	32	286
6202	"Free"	"lifestyle"	"lifestyle"	TRUE	2	8	2.5	348	726
6203	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	55	4.5	179	228
6204	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2.5	45123	48
6205	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4.5	51	37
6206	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	89	2.5	14747	16
6236	"$4.99"	"lifestyle"	"utilities"	FALSE	4.5	7	4.5	54	146
6251	"Free"	"lifestyle"	"sports"	TRUE		0	2.5	96	1396
6306	"$0.99"	"lifestyle"	"lifestyle"	FALSE		0	4	87	288
6311	"$0.99"	"lifestyle"	"utilities"	FALSE		0	4.5	65	921
6317	"$0.99"	"lifestyle"	"utilities"	FALSE	3.5	22	3.5	72	1058
6320	"Free"	"lifestyle"	"lifestyle"	TRUE	3	8	2.5	221	409
6333	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	262	2.5	450	1493
6334	"Free"	"lifestyle"	"entertainment"	TRUE		0	2.5	55	74
6338	"Free"	"lifestyle"	"utilities"	TRUE	4.5	71	4.5	77	1280
6341	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	5670	464
6343	"Free"	"lifestyle"	"utilities"	TRUE	3	11	3.5	48	452
6344	"$1.99"	"lifestyle"	"utilities"	FALSE	2.5	19	3.5	96	452
6346	"Free"	"lifestyle"	"entertainment"	TRUE	4	205	4	3035	54
6348	"$0.99"	"lifestyle"	"productivity"	FALSE	1	5	2	34	654
6349	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	127	2	786	652
6353	"Free"	"lifestyle"	"lifestyle"	TRUE	4	688	4	792	1950
6357	"Free"	"lifestyle"	"lifestyle"	TRUE	3	5	3.5	44	564
6365	"$0.99"	"lifestyle"	"lifestyle"	FALSE	4.5	35	4.5	36	1950
6366	"Free"	"lifestyle"	"lifestyle"	TRUE	4	1852	4	2147	1950
6371	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	203	69
6430	"$0.99"	"lifestyle"	"utilities"	FALSE		0	3	78	152
6431	"Free"	"lifestyle"	"utilities"	TRUE		0	3.5	44	152
6449	"$9.99"	"lifestyle"	"food and drink"	FALSE	4	34	4	59	1278
6512	"Free"	"lifestyle"	"lifestyle"	TRUE	4	100	3.5	53388	17
6518	"Free"	"lifestyle"	"news"	TRUE	4	16	4.5	1012	69
6556	"Free"	"lifestyle"	"entertainment"	TRUE	2.5	157	2	3652	1400
6557	"$0.99"	"lifestyle"	"entertainment"	FALSE	2	69	2	69	
6599	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	973	4.5	5183	1167
6605	"Free"	"lifestyle"	"news"	TRUE		0	4.5	53	17
6612	"Free"	"social networking"	"lifestyle"	TRUE	5	6	3.5	31	378
6613	"$0.99"	"lifestyle"	"lifestyle"	FALSE	2.5	184	2.5	184	
6614	"Free"	"lifestyle"	"lifestyle"	TRUE	4	852	4	80239	208
6619	"Free"	"lifestyle"	"entertainment"	TRUE	2	176	2	253	1423
6623	"Free"	"lifestyle"	"utilities"	TRUE	3	40	3.5	154	1795
6624	"$0.99"	"lifestyle"	"utilities"	FALSE	3	34	3	161	1777
6636	"Free"	"lifestyle"	"social networking"	TRUE	3.5	94	4	291	255
6648	"Free"	"lifestyle"	"social networking"	TRUE	4	5	4.5	369	60
6664	"$0.99"	"lifestyle"	"entertainment"	FALSE		0	2	105	442
6666	"$0.99"	"lifestyle"	"entertainment"	FALSE		0	3	1227	111
6719	"Free"	"lifestyle"	"games"	TRUE	3.5	203	3.5	314	1115
6757	"$1.99"	"lifestyle"	"entertainment"	FALSE	2.5	9	3	34	1840
6762	"$1.99"	"lifestyle"	"reference"	FALSE	4	9	4.5	108	291
6764	"Free"	"lifestyle"	"entertainment"	TRUE		0	3.5	51	670
6795	"$1.99"	"lifestyle"	"music"	FALSE	3.5	41	3.5	41	
6796	"Free"	"lifestyle"	"entertainment"	TRUE	2.5	313	2.5	313	
6864	"$0.99"	"lifestyle"	"lifestyle"	FALSE	2	12	4.5	74	628
6877	"$1.99"	"lifestyle"	"reference"	FALSE	3.5	111	4	406	578
6914	"Free"	"lifestyle"	"productivity"	TRUE	4.5	18	3.5	76	49
6932	"$0.99"	"lifestyle"	"entertainment"	FALSE	3	30	3	507	1816
6943	"Free"	"lifestyle"	"entertainment"	TRUE		0	5	63	60
6961	"$0.99"	"lifestyle"	"entertainment"	FALSE	2.5	19	2.5	246	1691
6962	"Free"	"lifestyle"	"entertainment"	TRUE	3	1019	2.5	5806	1690
6964	"Free"	"lifestyle"	"entertainment"	TRUE		0	3	2447	571
6967	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	1715	762
6975	"$0.99"	"lifestyle"	"photo and video"	FALSE	2.5	52	2.5	52	
6976	"Free"	"lifestyle"	"entertainment"	TRUE	2.5	344	2.5	448	1945
6977	"$1.99"	"social networking"	"lifestyle"	FALSE	2	240	2.5	244	2372
6981	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	47	1212
6983	"Free"	"lifestyle"	"entertainment"	TRUE		0	3.5	252	780
7035	"Free"	"lifestyle"	"games"	TRUE	3.5	20	3.5	32	838
7042	"Free"	"lifestyle"	"health and fitness"	TRUE	4.5	215	4.5	7870	6
7049	"$5.99"	"lifestyle"	"navigation"	FALSE		0	4.5	39	514
7052	"Free"	"social networking"	"lifestyle"	TRUE	2.5	93	2.5	276	2163
7134	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4.5	33	215
7152	"$1.99"	"lifestyle"	"health and fitness"	FALSE	4	35	4	114	783
7153	"$1.99"	"lifestyle"	"health and fitness"	FALSE	4	31	4	84	783
7154	"Free"	"lifestyle"	"health and fitness"	TRUE	3	215	3	294	1132
7186	"$4.99"	"lifestyle"	"lifestyle"	FALSE		0	4	41	288
7190	"$0.99"	"lifestyle"	"games"	FALSE	3	6	4	36	449
7213	"Free"	"lifestyle"	"games"	TRUE	4.5	34	4.5	34	
7214	"Free"	"lifestyle"	"utilities"	TRUE	3	4673	2.5	5786	2294
7215	"$1.99"	"lifestyle"	"productivity"	FALSE	3.5	93	3.5	93	
7219	"$1.99"	"lifestyle"	"lifestyle"	FALSE	2	27	3.5	100	939
7255	"$2.99"	"lifestyle"	"health and fitness"	FALSE	3	5	3	31	1812
7276	"Free"	"lifestyle"	"lifestyle"	TRUE	1.5	11	4.5	139	1040
7281	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4.5	132	81
7282	"Free"	"lifestyle"	"lifestyle"	TRUE	4	337	3.5	957	1318
7284	"Free"	"lifestyle"	"lifestyle"	TRUE	4	80	3.5	123954	58
7335	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	7	4	37	599
7339	"Free"	"lifestyle"	"utilities"	TRUE	3	8	3	44	1803
7356	"Free"	"lifestyle"	"sports"	TRUE	5	23	5	1577	156
7363	"$0.99"	"lifestyle"	"lifestyle"	FALSE	4.5	37	4.5	57	944
7375	"Free"	"lifestyle"	"lifestyle"	TRUE	5	9	5	395	18
7430	"Free"	"lifestyle"	"entertainment"	TRUE		0	3	8022	649
7431	"Free"	"lifestyle"	"entertainment"	TRUE	3.5	5	2	92	1591
7435	"$0.99"	"lifestyle"	"entertainment"	FALSE	3.5	15	3.5	382	1612
7442	"$0.99"	"lifestyle"	"lifestyle"	FALSE	2.5	31	3	46	807
7445	"$1.99"	"lifestyle"	"entertainment"	FALSE	3.5	226	3.5	259	1736
7457	"Free"	"lifestyle"	"lifestyle"	TRUE	2	8	3.5	47	604
7461	"$1.99"	"lifestyle"	"social networking"	FALSE		0	3	38	501
7481	"Free"	"lifestyle"	"business"	TRUE	2.5	78	2.5	90	2048
7482	"Free"	"lifestyle"	"lifestyle"	TRUE	5	16	4.5	288	43
7490	"$0.99"	"lifestyle"	"lifestyle"	FALSE		0	2.5	151	75
7504	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4	43	266
7526	"Free"	"lifestyle"	"games"	TRUE	4	112	4	132	552
7544	"Free"	"lifestyle"	"lifestyle"	TRUE	5	6	5	390	35
7545	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4.5	135	35
7546	"Free"	"lifestyle"	"entertainment"	TRUE		0	4	37	1611
7576	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	7	3.5	180	264
7595	"$0.99"	"lifestyle"	"lifestyle"	FALSE	4	26	4	54	1579
7639	"$0.99"	"lifestyle"	"lifestyle"	FALSE	2.5	19	2.5	40	1954
7756	"Free"	"lifestyle"	"entertainment"	TRUE		0	3.5	108	120
7766	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	18	3.5	68	821
7771	"$4.99"	"lifestyle"	"lifestyle"	FALSE	4.5	47	4	313	338
7774	"Free"	"lifestyle"	"lifestyle"	TRUE		0	5	38	22
7801	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4	44	177
7818	"Free"	"lifestyle"	"education"	TRUE		0	3.5	48	50
7820	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	26	4.5	103	122
7824	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	7	5	140	58
7844	"Free"	"lifestyle"	"music"	TRUE		0	2.5	341	635
7863	"Free"	"lifestyle"	"lifestyle"	TRUE	1	6	2	133	1636
7869	"Free"	"lifestyle"	"travel"	TRUE		0	4	36	90
7873	"Free"	"lifestyle"	"games"	TRUE		0	3	322	267
7909	"Free"	"lifestyle"	"social networking"	TRUE		0	3	67	4
7926	"Free"	"lifestyle"	"lifestyle"	TRUE		0	5	456	35
7942	"$0.99"	"lifestyle"	"lifestyle"	FALSE	2.5	70	2.5	77	2111
7987	"Free"	"social networking"	"lifestyle"	TRUE		0	2	891	12
8016	"$1.99"	"lifestyle"	"health and fitness"	FALSE	4	39	4.5	61	1280
8020	"Free"	"lifestyle"	"entertainment"	TRUE		0	3.5	277	438
8061	"$3.99"	"lifestyle"	"food and drink"	FALSE	4.5	47	4.5	47	
8062	"Free"	"lifestyle"	"sports"	TRUE	3.5	46	3.5	62	1604
8066	"Free"	"lifestyle"	"reference"	TRUE	2.5	15	2.5	33	883
8124	"$0.99"	"lifestyle"	"entertainment"	FALSE	3	581	3	768	2351
8125	"$6.99"	"lifestyle"	"entertainment"	FALSE	2.5	117	2.5	117	
8130	"$3.99"	"lifestyle"	"lifestyle"	FALSE	5	26	5	186	744
8132	"Free"	"lifestyle"	"lifestyle"	TRUE		0	5	55	33
8168	"Free"	"lifestyle"	"entertainment"	TRUE	2	21	2.5	586	795
8171	"Free"	"lifestyle"	"entertainment"	TRUE	2	210	2	210	
8173	"Free"	"lifestyle"	"reference"	TRUE		0	4.5	70	145
8186	"$1.99"	"lifestyle"	"food and drink"	FALSE		0	2	69	631
8188	"$9.99"	"lifestyle"	"lifestyle"	FALSE		0	4.5	33	248
8189	"$0.99"	"lifestyle"	"entertainment"	FALSE	3	109	3	396	1734
8201	"$9.99"	"lifestyle"	"lifestyle"	FALSE	4	6	4.5	147	248
8214	"$0.99"	"lifestyle"	"productivity"	FALSE	3.5	9	3.5	93	1271
8215	"Free"	"lifestyle"	"productivity"	TRUE	4	22	4	31	1270
8219	"Free"	"social networking"	"lifestyle"	TRUE	3.5	19	3.5	48	1510
8220	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	8	3.5	88	655
8223	"$2.99"	"lifestyle"	"lifestyle"	FALSE		0	4.5	67	91
8225	"Free"	"lifestyle"	"entertainment"	TRUE		0	2.5	178	397
8228	"Free"	"lifestyle"	"education"	TRUE	3	47	3.5	62	1327
8248	"Free"	"lifestyle"	"lifestyle"	TRUE	5	186	5	2941	25
8272	"Free"	"lifestyle"	"lifestyle"	TRUE	4	34	3.5	86	277
8318	"$24.99"	"lifestyle"	"productivity"	FALSE		0	4	32	488
8354	"$0.99"	"lifestyle"	"lifestyle"	FALSE		0	2.5	188	442
8365	"Free"	"lifestyle"	"entertainment"	TRUE	4.5	55	4.5	270	197
8367	"$2.99"	"lifestyle"	"entertainment"	FALSE	4.5	24	4	125	917
8370	"$3.99"	"lifestyle"	"lifestyle"	FALSE	5	8	4.5	49	232
8387	"Free"	"lifestyle"	"games"	TRUE	3.5	83	3.5	83	
8389	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2	2974	5
8391	"$39.99"	"lifestyle"	"lifestyle"	FALSE		0	4	87	46
8395	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	2445	5
8396	"$1.99"	"lifestyle"	"lifestyle"	FALSE		0	4.5	48	5
8401	"$0.99"	"lifestyle"	"entertainment"	FALSE	3	38	2.5	71	2061
8405	"Free"	"lifestyle"	"games"	TRUE	5	38	5	38	
8414	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	49	4	73	685
8418	"$0.99"	"lifestyle"	"lifestyle"	FALSE		0	2.5	327	921
8431	"$9.99"	"lifestyle"	"lifestyle"	FALSE	4	8	3.5	73	442
8433	"Free"	"lifestyle"	"lifestyle"	TRUE	5	112	4.5	1963	18
8434	"Free"	"lifestyle"	"entertainment"	TRUE	2	22	2	35	1646
8436	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4	45	149
8447	"Free"	"lifestyle"	"lifestyle"	TRUE		0	1.5	289	441
8451	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	1161	4.5	1258	419
8490	"$0.99"	"lifestyle"	"utilities"	FALSE	3.5	35	3.5	35	
8494	"$1.99"	"lifestyle"	"lifestyle"	FALSE		0	2	30	43
8536	"$2.99"	"lifestyle"	"health and fitness"	FALSE	4	25	4.5	72	393
8546	"Free"	"lifestyle"	"lifestyle"	TRUE	2	17	3	291	32
8547	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	13	2.5	6060	25
8551	"Free"	"lifestyle"	"lifestyle"	TRUE	2	47	2.5	53	187
8552	"Free"	"lifestyle"	"productivity"	TRUE	2	7	2.5	796	118
8609	"Free"	"lifestyle"	"reference"	TRUE	4.5	83	4.5	2212	10
8612	"$0.99"	"lifestyle"	"lifestyle"	FALSE		0	4.5	129	45
8613	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	44	4	170	465
8614	"$0.99"	"lifestyle"	"books"	FALSE		0	3	45	696
8634	"Free"	"lifestyle"	"reference"	TRUE	5	135	5	4389	45
8638	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	243	218
8641	"Free"	"lifestyle"	"sports"	TRUE	4.5	23	4.5	33	1315
8656	"Free"	"lifestyle"	"health and fitness"	TRUE		0	3	39	6
8691	"Free"	"lifestyle"	"news"	TRUE	3	23	2.5	239	1728
8699	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	90	368
8700	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4	37	356
8737	"Free"	"lifestyle"	"travel"	TRUE		0	4	35	46
8738	"Free"	"lifestyle"	"travel"	TRUE		0	4	34	42
8742	"Free"	"lifestyle"	"finance"	TRUE	3	5	2.5	4780	679
8754	"Free"	"weather"	"lifestyle"	TRUE		0	3.5	30	451
8764	"Free"	"lifestyle"	"entertainment"	TRUE		0	5	30	33
8767	"$1.99"	"lifestyle"	"utilities"	FALSE	5	17	3.5	831	241
8769	"Free"	"lifestyle"	"entertainment"	TRUE	3.5	88	3	180629	423
8772	"$0.99"	"lifestyle"	"lifestyle"	FALSE	2	5	2	37	1243
8787	"Free"	"lifestyle"	"productivity"	TRUE	4.5	21	4.5	748	45
8817	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	226	152
8829	"$1.99"	"lifestyle"	"lifestyle"	FALSE		0	2	37	521
8830	"Free"	"lifestyle"	"finance"	TRUE	4.5	17	4	77	205
8838	"$3.99"	"lifestyle"	"productivity"	FALSE	4.5	22	4.5	62	716
8852	"Free"	"lifestyle"	"sports"	TRUE		0	4.5	36	87
8927	"$0.99"	"lifestyle"	"lifestyle"	FALSE		0	3	123	1716
8929	"Free"	"lifestyle"	"business"	TRUE		0	3.5	67	6
8935	"Free"	"lifestyle"	"business"	TRUE		0	2.5	35	18
8994	"Free"	"lifestyle"	"utilities"	TRUE	4	94	4	207	984
9009	"$5.99"	"lifestyle"	"education"	FALSE		0	4	32	654
9046	"Free"	"lifestyle"	"books"	TRUE		0	3	32	181
9064	"Free"	"lifestyle"	"education"	TRUE		0	4.5	34	8
9065	"Free"	"lifestyle"	"music"	TRUE		0	2.5	355	997
9075	"Free"	"lifestyle"	"music"	TRUE	3.5	13	3	632	60
9098	"Free"	"lifestyle"	"utilities"	TRUE	4.5	8	3.5	326	3
9120	"$0.99"	"lifestyle"	"health and fitness"	FALSE	3	41	3	67	2239
9121	"Free"	"lifestyle"	"food and drink"	TRUE		0	3	112	6
9125	"$1.99"	"lifestyle"	"music"	FALSE	3.5	120	3	220	2185
9147	"Free"	"weather"	"lifestyle"	TRUE		0	3	100	80
9182	"$0.99"	"lifestyle"	"reference"	FALSE	4	69	4	81	2179
9189	"Free"	"lifestyle"	"news"	TRUE	4.5	14	4	104	110
9191	"$0.99"	"lifestyle"	"entertainment"	FALSE	3.5	23	3.5	31	1874
9203	"Free"	"lifestyle"	"entertainment"	TRUE	2.5	134	2.5	134	
9216	"Free"	"lifestyle"	"news"	TRUE	3	8	3	104	1744
9310	"$0.99"	"lifestyle"	"health and fitness"	FALSE	3.5	107	3.5	406	1325
9311	"$0.99"	"lifestyle"	"health and fitness"	FALSE	2.5	21	2.5	71	1325
9328	"$0.99"	"lifestyle"	"social networking"	FALSE	4.5	174	4.5	174	
9335	"$4.99"	"lifestyle"	"productivity"	FALSE	4	104	4	246	384
9336	"Free"	"lifestyle"	"productivity"	TRUE	4	86	4	178	384
9363	"Free"	"lifestyle"	"entertainment"	TRUE	3	273	3	273	
9386	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4.5	1203	5
9451	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4	72	19
9457	"Free"	"lifestyle"	"reference"	TRUE		0	4.5	62	11
9463	"$0.99"	"lifestyle"	"games"	FALSE	4.5	24	4.5	58	691
9467	"Free"	"lifestyle"	"lifestyle"	TRUE	4	18	4.5	31	536
9468	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	550	24
9486	"Free"	"lifestyle"	"entertainment"	TRUE	3	8	2	49	1079
9506	"$1.99"	"social networking"	"lifestyle"	FALSE		0	4	41	45
9555	"Free"	"lifestyle"	"lifestyle"	TRUE	2	5	3.5	1243	3
9556	"Free"	"lifestyle"	"health and fitness"	TRUE		0	4.5	89	27
9568	"Free"	"lifestyle"	"lifestyle"	TRUE	2	32	3.5	945	221
9569	"Free"	"lifestyle"	"news"	TRUE	4.5	11	3.5	1032	284
9570	"Free"	"lifestyle"	"news"	TRUE	4.5	102	4	295	798
9593	"$2.99"	"lifestyle"	"navigation"	FALSE	3	6	3.5	76	1335
9611	"$4.99"	"lifestyle"	"lifestyle"	FALSE		0	3	672	10
9624	"Free"	"lifestyle"	"business"	TRUE		0	3	80	33
9630	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	88	70
9650	"Free"	"lifestyle"	"lifestyle"	TRUE	2	22	2	878	18
9660	"$29.99"	"lifestyle"	"medical"	FALSE		0	3.5	43	412
9665	"Free"	"lifestyle"	"business"	TRUE	4.5	8	4.5	91	133
9673	"Free"	"lifestyle"	"lifestyle"	TRUE	4	8	3	2819	24
9676	"$0.99"	"lifestyle"	"entertainment"	FALSE	3.5	36	3.5	68	2122
9682	"Free"	"lifestyle"	"entertainment"	TRUE	3	293	3	705	2160
9686	"$3.99"	"lifestyle"	"entertainment"	FALSE	3	100	2.5	1689	2059
9710	"Free"	"lifestyle"	"utilities"	TRUE	3	108	3	108	
9765	"$0.99"	"lifestyle"	"entertainment"	FALSE	2.5	7	3	221	1074
9766	"Free"	"lifestyle"	"entertainment"	TRUE	3.5	38	4.5	287	655
9768	"Free"	"social networking"	"lifestyle"	TRUE	3.5	37	3	854	1132
9771	"Free"	"lifestyle"	"social networking"	TRUE	3	31	3.5	54	409
9779	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	9	4.5	73	706
9815	"Free"	"social networking"	"lifestyle"	TRUE	2	137	2	344	2033
9816	"Free"	"lifestyle"	"social networking"	TRUE	1.5	47	1.5	564	1647
9829	"Free"	"lifestyle"	"photo and video"	TRUE	2.5	7	2.5	168	54
9833	"$0.99"	"lifestyle"	"photo and video"	FALSE	3	6	3.5	39	270
9874	"Free"	"lifestyle"	"utilities"	TRUE	2.5	16	4	602	24
9883	"Free"	"lifestyle"	"lifestyle"	TRUE	4	5	4	56	44
9889	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4.5	30	256
9897	"Free"	"social networking"	"lifestyle"	TRUE	2.5	17	4.5	1301	50
9921	"$4.99"	"lifestyle"	"entertainment"	FALSE	5	6	3	87	1013
9954	"Free"	"lifestyle"	"entertainment"	TRUE	3	32	3.5	213	838
9958	"$3.99"	"lifestyle"	"health and fitness"	FALSE		0	3.5	32	625
9964	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	39	228
