"AppID"	"Price"	"Category_new"	"Subcategory_new"	"IsFree"	"RateC_avg"	"RateC_n"	"RateA_avg"	"RateA_n"	"Updated"
4837	"Free"	"lifestyle"	"books"	TRUE	4.5	72	4.5	118	FALSE
4920	"$2.99"	"lifestyle"	"music"	FALSE	3.5	9	4	111	FALSE
4923	"$1.99"	"lifestyle"	"entertainment"	FALSE	2.5	122	2.5	265	FALSE
4966	"$4.99"	"lifestyle"	"travel"	FALSE		0	4.5	39	FALSE
5000	"$1.99"	"lifestyle"	"entertainment"	FALSE	3.5	121	3	1915	FALSE
5016	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	44	2.5	44	FALSE
5020	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	102	FALSE
5026	"Free"	"lifestyle"	"entertainment"	TRUE	3	5	3	45	FALSE
5027	"Free"	"lifestyle"	"games"	TRUE	3	65	3	3455	FALSE
5051	"$1.99"	"lifestyle"	"utilities"	FALSE		0	3.5	32	FALSE
5055	"$2.99"	"lifestyle"	"photo and video"	FALSE	4	20	4	167	FALSE
5099	"$1.99"	"lifestyle"	"navigation"	FALSE	3.5	11	4	110	FALSE
5112	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4.5	54	TRUE
5123	"Free"	"lifestyle"	"entertainment"	TRUE	3.5	46	3.5	46	FALSE
5129	"Free"	"lifestyle"	"lifestyle"	TRUE	3	264	2.5	1448	FALSE
5183	"$1.99"	"lifestyle"	"photo and video"	FALSE	3	7	3.5	67	FALSE
5211	"Free"	"lifestyle"	"travel"	TRUE		0	4	31	FALSE
5244	"Free"	"lifestyle"	"entertainment"	TRUE	3.5	76	3.5	76	FALSE
5261	"Free"	"lifestyle"	"lifestyle"	TRUE		0	5	184	TRUE
5266	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4.5	57	TRUE
5288	"$4.99"	"lifestyle"	"reference"	FALSE	3	13	4	32	FALSE
5296	"Free"	"lifestyle"	"lifestyle"	TRUE	5	7	5	529	TRUE
5299	"Free"	"lifestyle"	"lifestyle"	TRUE		0	5	198	TRUE
5316	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	124	FALSE
5317	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4	157	FALSE
5386	"Free"	"lifestyle"	"lifestyle"	TRUE	4	24	4.5	33	FALSE
5392	"Free"	"lifestyle"	"lifestyle"	TRUE	3	19	2.5	975	TRUE
5414	"Free"	"lifestyle"	"entertainment"	TRUE		0	2	100	FALSE
5416	"Free"	"lifestyle"	"games"	TRUE	3	59	2.5	661	FALSE
5431	"Free"	"lifestyle"	"games"	TRUE	4.5	5	4	44	FALSE
5433	"Free"	"lifestyle"	"games"	TRUE	3.5	13	4	115	FALSE
5466	"Free"	"lifestyle"	"entertainment"	TRUE		0	3	159	FALSE
5468	"$1.99"	"social networking"	"lifestyle"	FALSE	2.5	45	2.5	78	FALSE
5469	"Free"	"social networking"	"lifestyle"	TRUE	3	151	3	280	FALSE
5470	"Free"	"social networking"	"lifestyle"	TRUE	3	473	3	610	FALSE
5480	"$3.99"	"lifestyle"	"lifestyle"	FALSE		0	4.5	32	TRUE
5485	"$0.99"	"lifestyle"	"entertainment"	FALSE	2	16	2	53	FALSE
5498	"Free"	"lifestyle"	"photo and video"	TRUE	4.5	175	4.5	584	FALSE
5501	"$0.99"	"lifestyle"	"education"	FALSE	5	42	5	42	FALSE
5503	"$0.99"	"lifestyle"	"education"	FALSE	4.5	56	4.5	56	FALSE
5543	"$0.99"	"lifestyle"	"lifestyle"	FALSE		0	2.5	43	FALSE
5544	"Free"	"lifestyle"	"lifestyle"	TRUE	3	15	3.5	191	FALSE
5547	"Free"	"lifestyle"	"lifestyle"	TRUE	3	16	3	42	FALSE
5548	"$1.99"	"lifestyle"	"entertainment"	FALSE	3	20	3.5	59	FALSE
5551	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	8	3.5	4698	FALSE
5554	"Free"	"lifestyle"	"entertainment"	TRUE	4	39	4	468	FALSE
5555	"Free"	"lifestyle"	"entertainment"	TRUE	3	45	2.5	177	FALSE
5560	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	101	3.5	350	FALSE
5580	"$0.99"	"lifestyle"	"entertainment"	FALSE	3.5	21	4.5	246	FALSE
5598	"Free"	"lifestyle"	"entertainment"	TRUE		0	3	31	FALSE
5610	"$0.99"	"lifestyle"	"lifestyle"	FALSE	3.5	17	3.5	61	FALSE
5611	"Free"	"lifestyle"	"lifestyle"	TRUE	3	275	3	275	FALSE
5629	"$0.99"	"weather"	"lifestyle"	FALSE		0	2.5	54	FALSE
5633	"Free"	"lifestyle"	"games"	TRUE	4	37	4	41	FALSE
5635	"Free"	"lifestyle"	"entertainment"	TRUE	4	8	4.5	300	FALSE
5638	"$0.99"	"lifestyle"	"games"	FALSE	4	34	4	52	FALSE
5646	"$0.99"	"lifestyle"	"social networking"	FALSE	4	64	4	64	FALSE
5648	"Free"	"lifestyle"	"utilities"	TRUE		0	3	68	TRUE
5654	"$0.99"	"lifestyle"	"music"	FALSE	4.5	15	4.5	61	FALSE
5656	"$1.99"	"lifestyle"	"music"	FALSE	4	36	3.5	150	FALSE
5661	"Free"	"lifestyle"	"entertainment"	TRUE	4.5	144	4	1642	TRUE
5672	"Free"	"lifestyle"	"entertainment"	TRUE	4.5	25	4.5	46	FALSE
5676	"Free"	"lifestyle"	"photo and video"	TRUE	4.5	78	4.5	6887	TRUE
5685	"Free"	"lifestyle"	"entertainment"	TRUE	4.5	7	4.5	33	FALSE
5695	"Free"	"lifestyle"	"catalogs"	TRUE		0	4.5	99	FALSE
5718	"$14.99"	"lifestyle"	"food and drink"	FALSE	5	31	5	31	FALSE
5734	"Free"	"lifestyle"	"games"	TRUE	3	10	4.5	115	FALSE
5735	"Free"	"lifestyle"	"games"	TRUE	4	12	4.5	67	FALSE
5737	"$2.99"	"lifestyle"	"games"	FALSE	5	14	5	41	FALSE
5738	"Free"	"lifestyle"	"games"	TRUE	3.5	24	4.5	115	FALSE
5740	"Free"	"lifestyle"	"games"	TRUE	2.5	47	2.5	67	FALSE
5741	"Free"	"lifestyle"	"games"	TRUE	4	123	3.5	220	FALSE
5745	"$4.99"	"lifestyle"	"food and drink"	FALSE		0	2.5	45	TRUE
5794	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	1382	FALSE
5797	"$0.99"	"lifestyle"	"entertainment"	FALSE		0	3	90	FALSE
5802	"Free"	"lifestyle"	"lifestyle"	TRUE	3	79	3	81	FALSE
5806	"Free"	"lifestyle"	"entertainment"	TRUE	3.5	33	3.5	1101	FALSE
5812	"$0.99"	"lifestyle"	"reference"	FALSE		0	3.5	97	TRUE
5813	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	1981	FALSE
5834	"Free"	"social networking"	"lifestyle"	TRUE		0	4	739	FALSE
5841	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	34	TRUE
5850	"Free"	"lifestyle"	"food and drink"	TRUE	4.5	7	2	118	TRUE
5851	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2.5	77	FALSE
5866	"Free"	"lifestyle"	"entertainment"	TRUE	2.5	11	2.5	88	FALSE
5869	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	51	2.5	77	FALSE
5901	"Free"	"lifestyle"	"entertainment"	TRUE	3.5	31	3.5	1205	FALSE
5902	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	15	4.5	35	FALSE
5917	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	75	TRUE
5925	"$3.99"	"lifestyle"	"utilities"	FALSE		0	1	47	TRUE
5934	"$0.99"	"lifestyle"	"utilities"	FALSE	2.5	528	2.5	2256	FALSE
5936	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	33	FALSE
5938	"Free"	"lifestyle"	"productivity"	TRUE	3	54	2.5	86	FALSE
5943	"$0.99"	"lifestyle"	"lifestyle"	FALSE	3	22	2.5	37	FALSE
6001	"$0.99"	"lifestyle"	"entertainment"	FALSE	3.5	33	3.5	41	FALSE
6065	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	5	4.5	48	FALSE
6083	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	72	2	186	FALSE
6094	"Free"	"lifestyle"	"lifestyle"	TRUE	1.5	6	5	2449	FALSE
6096	"Free"	"lifestyle"	"productivity"	TRUE	5	18	4.5	2384	TRUE
6106	"Free"	"lifestyle"	"health and fitness"	TRUE	1.5	6	2	69	FALSE
6148	"Free"	"lifestyle"	"travel"	TRUE	2	16	2.5	394	TRUE
6150	"Free"	"lifestyle"	"productivity"	TRUE	5	921	5	935	FALSE
6182	"Free"	"lifestyle"	"lifestyle"	TRUE	2	9	2.5	4002	FALSE
6188	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2	37	FALSE
6189	"Free"	"lifestyle"	"navigation"	TRUE		0	1.5	157	TRUE
6190	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	116	TRUE
6197	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	577	4.5	1946	FALSE
6198	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	11	4.5	395	TRUE
6200	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4	32	TRUE
6202	"Free"	"lifestyle"	"lifestyle"	TRUE	2	8	2.5	348	FALSE
6203	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	82	4.5	206	FALSE
6204	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2.5	45097	FALSE
6205	"Free"	"lifestyle"	"lifestyle"	TRUE	4	7	4	63	TRUE
6206	"Free"	"lifestyle"	"lifestyle"	TRUE	4	11	3	15068	TRUE
6236	"$4.99"	"lifestyle"	"utilities"	FALSE	5	8	4.5	55	FALSE
6251	"Free"	"lifestyle"	"sports"	TRUE		0	2.5	96	FALSE
6306	"$0.99"	"lifestyle"	"lifestyle"	FALSE		0	4	87	FALSE
6311	"$0.99"	"lifestyle"	"utilities"	FALSE		0	4.5	65	FALSE
6317	"$0.99"	"lifestyle"	"utilities"	FALSE	3.5	22	3.5	72	FALSE
6320	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	11	2.5	224	FALSE
6333	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	304	2.5	450	FALSE
6334	"Free"	"lifestyle"	"entertainment"	TRUE		0	2.5	55	TRUE
6338	"Free"	"lifestyle"	"utilities"	TRUE	4.5	72	4.5	78	FALSE
6341	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	5	3	5669	FALSE
6343	"Free"	"lifestyle"	"utilities"	TRUE	3	13	3.5	50	FALSE
6344	"$1.99"	"lifestyle"	"utilities"	FALSE	2	19	3.5	96	FALSE
6346	"Free"	"lifestyle"	"entertainment"	TRUE	4	618	4	3439	FALSE
6348	"$0.99"	"lifestyle"	"productivity"	FALSE	1	5	2	34	FALSE
6349	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	135	2	793	FALSE
6353	"Free"	"lifestyle"	"lifestyle"	TRUE	4	686	4	790	FALSE
6357	"Free"	"lifestyle"	"lifestyle"	TRUE	3	6	3.5	45	FALSE
6365	"$0.99"	"lifestyle"	"lifestyle"	FALSE	4.5	35	4.5	36	FALSE
6366	"Free"	"lifestyle"	"lifestyle"	TRUE	4	1850	4	2145	FALSE
6371	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	204	TRUE
6430	"$0.99"	"lifestyle"	"utilities"	FALSE		0	3	78	FALSE
6431	"Free"	"lifestyle"	"utilities"	TRUE		0	3.5	44	FALSE
6449	"$9.99"	"lifestyle"	"food and drink"	FALSE	4	34	4	59	FALSE
6512	"Free"	"lifestyle"	"lifestyle"	TRUE	4	51	3.5	53565	TRUE
6518	"Free"	"lifestyle"	"news"	TRUE	4	24	4.5	1011	FALSE
6556	"Free"	"lifestyle"	"entertainment"	TRUE	2.5	157	2	3649	FALSE
6557	"$0.99"	"lifestyle"	"entertainment"	FALSE	2	68	2	68	FALSE
6599	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	973	4.5	5180	FALSE
6605	"Free"	"lifestyle"	"news"	TRUE		0	4.5	52	FALSE
6612	"Free"	"social networking"	"lifestyle"	TRUE	5	6	3.5	31	FALSE
6613	"$0.99"	"lifestyle"	"lifestyle"	FALSE	2.5	183	2.5	183	FALSE
6614	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	1155	4	80387	FALSE
6619	"Free"	"lifestyle"	"entertainment"	TRUE	2	179	2	256	FALSE
6623	"Free"	"lifestyle"	"utilities"	TRUE	3	40	3.5	154	FALSE
6624	"$0.99"	"lifestyle"	"utilities"	FALSE	3	34	3	161	FALSE
6636	"Free"	"lifestyle"	"social networking"	TRUE	3.5	12	4	343	TRUE
6648	"Free"	"lifestyle"	"social networking"	TRUE	4.5	14	4.5	374	FALSE
6664	"$0.99"	"lifestyle"	"entertainment"	FALSE		0	2	105	FALSE
6666	"$0.99"	"lifestyle"	"entertainment"	FALSE		0	3	1223	FALSE
6719	"Free"	"lifestyle"	"games"	TRUE	3.5	203	3.5	314	FALSE
6757	"$1.99"	"lifestyle"	"entertainment"	FALSE	2.5	9	3	34	FALSE
6762	"$1.99"	"lifestyle"	"reference"	FALSE	4	13	4.5	110	FALSE
6764	"Free"	"lifestyle"	"entertainment"	TRUE		0	3.5	51	FALSE
6795	"$1.99"	"lifestyle"	"music"	FALSE	3.5	41	3.5	41	FALSE
6796	"Free"	"lifestyle"	"entertainment"	TRUE	2.5	313	2.5	313	FALSE
6864	"$0.99"	"lifestyle"	"lifestyle"	FALSE	2	14	4	75	FALSE
6877	"$1.99"	"lifestyle"	"reference"	FALSE	3.5	124	4	419	FALSE
6914	"Free"	"lifestyle"	"productivity"	TRUE	4	14	3.5	110	TRUE
6932	"$0.99"	"lifestyle"	"entertainment"	FALSE	3	30	3	507	FALSE
6943	"Free"	"lifestyle"	"entertainment"	TRUE		0	5	69	TRUE
6961	"$0.99"	"lifestyle"	"entertainment"	FALSE	2.5	19	2.5	246	FALSE
6962	"Free"	"lifestyle"	"entertainment"	TRUE	3	1020	2.5	5806	FALSE
6964	"Free"	"lifestyle"	"entertainment"	TRUE		0	3	2449	FALSE
6967	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	1713	FALSE
6975	"$0.99"	"lifestyle"	"photo and video"	FALSE	2.5	52	2.5	52	FALSE
6976	"Free"	"lifestyle"	"entertainment"	TRUE	2.5	344	2.5	447	FALSE
6977	"$1.99"	"social networking"	"lifestyle"	FALSE	2	240	2.5	244	FALSE
6981	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	47	FALSE
6983	"Free"	"lifestyle"	"entertainment"	TRUE		0	3.5	251	FALSE
7035	"Free"	"lifestyle"	"games"	TRUE	3.5	20	3.5	32	FALSE
7042	"Free"	"lifestyle"	"health and fitness"	TRUE	4.5	520	4.5	8437	TRUE
7049	"$5.99"	"lifestyle"	"navigation"	FALSE		0	4.5	39	TRUE
7052	"Free"	"social networking"	"lifestyle"	TRUE	2.5	93	2.5	275	FALSE
7134	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4.5	33	FALSE
7152	"$1.99"	"lifestyle"	"health and fitness"	FALSE	4	35	4	114	FALSE
7153	"$1.99"	"lifestyle"	"health and fitness"	FALSE	4	31	4	84	FALSE
7154	"Free"	"lifestyle"	"health and fitness"	TRUE	3	215	3	294	FALSE
7186	"$4.99"	"lifestyle"	"lifestyle"	FALSE		0	4	42	TRUE
7190	"$0.99"	"lifestyle"	"games"	FALSE	2.5	7	4	36	FALSE
7213	"Free"	"lifestyle"	"games"	TRUE	4.5	43	4.5	43	FALSE
7214	"Free"	"lifestyle"	"utilities"	TRUE	3	4674	2.5	5785	FALSE
7215	"$1.99"	"lifestyle"	"productivity"	FALSE	3.5	93	3.5	93	FALSE
7219	"$1.99"	"lifestyle"	"lifestyle"	FALSE	2	28	3.5	101	FALSE
7255	"$2.99"	"lifestyle"	"health and fitness"	FALSE	3	5	3	31	FALSE
7276	"Free"	"lifestyle"	"lifestyle"	TRUE	1.5	11	4.5	139	FALSE
7281	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4.5	135	FALSE
7282	"Free"	"lifestyle"	"lifestyle"	TRUE	4	336	3.5	956	FALSE
7284	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	124030	TRUE
7335	"Free"	"lifestyle"	"lifestyle"	TRUE	3	8	4	38	FALSE
7339	"Free"	"lifestyle"	"utilities"	TRUE	3	8	3	44	FALSE
7356	"Free"	"lifestyle"	"sports"	TRUE	5	41	5	1587	FALSE
7363	"$0.99"	"lifestyle"	"lifestyle"	FALSE	4.5	38	4.5	58	FALSE
7375	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	17	4.5	447	TRUE
7430	"Free"	"lifestyle"	"entertainment"	TRUE		0	3	8021	FALSE
7431	"Free"	"lifestyle"	"entertainment"	TRUE	3.5	5	2	92	FALSE
7435	"$0.99"	"lifestyle"	"entertainment"	FALSE	3.5	16	3.5	383	FALSE
7442	"$0.99"	"lifestyle"	"lifestyle"	FALSE	2.5	31	3	46	FALSE
7445	"$1.99"	"lifestyle"	"entertainment"	FALSE	3.5	226	3.5	259	FALSE
7457	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	47	TRUE
7461	"$1.99"	"lifestyle"	"social networking"	FALSE		0	3	38	FALSE
7481	"Free"	"lifestyle"	"business"	TRUE	2.5	78	2.5	90	FALSE
7482	"Free"	"lifestyle"	"lifestyle"	TRUE	5	43	4.5	313	FALSE
7490	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	149	FALSE
7504	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4	43	FALSE
7526	"Free"	"lifestyle"	"games"	TRUE	4	136	4	156	FALSE
7544	"Free"	"lifestyle"	"lifestyle"	TRUE	5	5	5	395	TRUE
7545	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4.5	138	TRUE
7546	"Free"	"lifestyle"	"entertainment"	TRUE		0	4	37	FALSE
7576	"Free"	"lifestyle"	"lifestyle"	TRUE	3	9	3.5	182	FALSE
7595	"$0.99"	"lifestyle"	"lifestyle"	FALSE	4	24	4	52	FALSE
7639	"$0.99"	"lifestyle"	"lifestyle"	FALSE	2.5	19	2.5	40	FALSE
7756	"Free"	"lifestyle"	"entertainment"	TRUE		0	3.5	108	FALSE
7766	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	18	3.5	69	FALSE
7771	"$4.99"	"lifestyle"	"lifestyle"	FALSE		0	4	323	TRUE
7774	"Free"	"lifestyle"	"lifestyle"	TRUE		0	5	42	TRUE
7801	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4	45	FALSE
7818	"Free"	"lifestyle"	"education"	TRUE		0	3.5	48	TRUE
7820	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	43	4.5	142	TRUE
7824	"Free"	"lifestyle"	"lifestyle"	TRUE	5	8	4.5	178	TRUE
7844	"Free"	"lifestyle"	"music"	TRUE		0	2.5	341	FALSE
7863	"Free"	"lifestyle"	"lifestyle"	TRUE	1	6	2	133	FALSE
7869	"Free"	"lifestyle"	"travel"	TRUE	5	11	4.5	44	FALSE
7873	"Free"	"lifestyle"	"games"	TRUE		0	3	322	FALSE
7909	"Free"	"lifestyle"	"social networking"	TRUE	3	6	3	102	TRUE
7926	"Free"	"lifestyle"	"lifestyle"	TRUE	5	6	5	461	TRUE
7942	"$0.99"	"lifestyle"	"lifestyle"	FALSE	2.5	70	2.5	77	FALSE
7987	"Free"	"social networking"	"lifestyle"	TRUE	2	15	2	925	TRUE
8016	"$1.99"	"lifestyle"	"health and fitness"	FALSE	4	41	4.5	62	FALSE
8020	"Free"	"lifestyle"	"entertainment"	TRUE		0	3.5	277	FALSE
8061	"$3.99"	"lifestyle"	"food and drink"	FALSE	4.5	47	4.5	47	FALSE
8062	"Free"	"lifestyle"	"sports"	TRUE	3.5	46	3.5	62	FALSE
8066	"Free"	"lifestyle"	"reference"	TRUE	2.5	15	2.5	33	FALSE
8124	"$0.99"	"lifestyle"	"entertainment"	FALSE	3	578	3	764	FALSE
8125	"$6.99"	"lifestyle"	"entertainment"	FALSE	2.5	117	2.5	117	FALSE
8130	"$3.99"	"lifestyle"	"lifestyle"	FALSE	5	29	5	189	FALSE
8132	"Free"	"lifestyle"	"lifestyle"	TRUE		0	5	62	TRUE
8168	"Free"	"lifestyle"	"entertainment"	TRUE	2	22	2.5	586	FALSE
8171	"Free"	"lifestyle"	"entertainment"	TRUE	2	210	2	210	FALSE
8173	"Free"	"lifestyle"	"reference"	TRUE		0	4.5	74	TRUE
8186	"$1.99"	"lifestyle"	"food and drink"	FALSE		0	2	70	FALSE
8188	"$9.99"	"lifestyle"	"lifestyle"	FALSE		0	4.5	33	FALSE
8189	"$0.99"	"lifestyle"	"entertainment"	FALSE	3	109	3	396	FALSE
8201	"$9.99"	"lifestyle"	"lifestyle"	FALSE	4	6	4.5	147	FALSE
8214	"$0.99"	"lifestyle"	"productivity"	FALSE	3.5	9	3.5	93	FALSE
8215	"Free"	"lifestyle"	"productivity"	TRUE	4	22	4	31	FALSE
8219	"Free"	"social networking"	"lifestyle"	TRUE	3.5	19	3.5	48	FALSE
8220	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	8	3.5	88	FALSE
8223	"$2.99"	"lifestyle"	"lifestyle"	FALSE		0	4.5	66	FALSE
8225	"Free"	"lifestyle"	"entertainment"	TRUE		0	2.5	178	FALSE
8228	"Free"	"lifestyle"	"education"	TRUE	3	48	3.5	62	FALSE
8248	"Free"	"lifestyle"	"lifestyle"	TRUE	5	274	5	3578	TRUE
8272	"Free"	"lifestyle"	"lifestyle"	TRUE	4	39	3.5	91	FALSE
8318	"$24.99"	"lifestyle"	"productivity"	FALSE		0	4	32	FALSE
8354	"$0.99"	"lifestyle"	"lifestyle"	FALSE		0	2.5	188	FALSE
8365	"Free"	"lifestyle"	"entertainment"	TRUE	4.5	74	4.5	278	FALSE
8367	"$2.99"	"lifestyle"	"entertainment"	FALSE	4.5	24	4	125	FALSE
8370	"$3.99"	"lifestyle"	"lifestyle"	FALSE		0	4.5	50	TRUE
8387	"Free"	"lifestyle"	"games"	TRUE	3.5	83	3.5	83	FALSE
8389	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2	2973	FALSE
8391	"$39.99"	"lifestyle"	"lifestyle"	FALSE		0	4	87	TRUE
8395	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	2444	FALSE
8396	"$1.99"	"lifestyle"	"lifestyle"	FALSE		0	4.5	48	FALSE
8401	"$0.99"	"lifestyle"	"entertainment"	FALSE	3	38	2.5	71	FALSE
8405	"Free"	"lifestyle"	"games"	TRUE	5	40	5	40	FALSE
8414	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	47	4	69	FALSE
8418	"$0.99"	"lifestyle"	"lifestyle"	FALSE		0	2.5	327	FALSE
8431	"$9.99"	"lifestyle"	"lifestyle"	FALSE	3.5	9	3	74	FALSE
8433	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	350	4.5	2159	FALSE
8434	"Free"	"lifestyle"	"entertainment"	TRUE	2	22	2	35	FALSE
8436	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4	46	FALSE
8447	"Free"	"lifestyle"	"lifestyle"	TRUE		0	1.5	290	FALSE
8451	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	1292	4.5	1389	FALSE
8490	"$0.99"	"lifestyle"	"utilities"	FALSE	3.5	35	3.5	35	FALSE
8494	"$1.99"	"lifestyle"	"lifestyle"	FALSE	2	5	2	33	FALSE
8536	"$2.99"	"lifestyle"	"health and fitness"	FALSE	4.5	31	4.5	78	FALSE
8546	"Free"	"lifestyle"	"lifestyle"	TRUE	1.5	22	2.5	462	TRUE
8547	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	41	2.5	6079	FALSE
8551	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	11	2.5	81	TRUE
8552	"Free"	"lifestyle"	"productivity"	TRUE	2.5	10	2.5	797	FALSE
8609	"Free"	"lifestyle"	"reference"	TRUE	4.5	135	4.5	2798	TRUE
8612	"$0.99"	"lifestyle"	"lifestyle"	FALSE		0	4.5	130	FALSE
8613	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	47	4	173	FALSE
8614	"$0.99"	"lifestyle"	"books"	FALSE		0	3	45	FALSE
8634	"Free"	"lifestyle"	"reference"	TRUE	5	162	5	4558	TRUE
8638	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	243	FALSE
8641	"Free"	"lifestyle"	"sports"	TRUE	4.5	23	4.5	33	FALSE
8656	"Free"	"lifestyle"	"health and fitness"	TRUE		0	3	38	FALSE
8691	"Free"	"lifestyle"	"news"	TRUE	3	23	2.5	239	FALSE
8699	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	90	FALSE
8700	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4	37	FALSE
8737	"Free"	"lifestyle"	"travel"	TRUE		0	4	36	TRUE
8738	"Free"	"lifestyle"	"travel"	TRUE		0	4	34	TRUE
8742	"Free"	"lifestyle"	"finance"	TRUE	3	5	2.5	4778	FALSE
8754	"Free"	"weather"	"lifestyle"	TRUE		0	3.5	30	FALSE
8764	"Free"	"lifestyle"	"entertainment"	TRUE	4.5	7	5	39	TRUE
8767	"$1.99"	"lifestyle"	"utilities"	FALSE	5	17	3.5	830	FALSE
8769	"Free"	"lifestyle"	"entertainment"	TRUE	3.5	102	3	180540	FALSE
8772	"$0.99"	"lifestyle"	"lifestyle"	FALSE	2	5	2	37	FALSE
8787	"Free"	"lifestyle"	"productivity"	TRUE	4	14	4.5	763	TRUE
8817	"Free"	"lifestyle"	"lifestyle"	TRUE	4	5	3.5	229	FALSE
8829	"$1.99"	"lifestyle"	"lifestyle"	FALSE		0	2	37	FALSE
8830	"Free"	"lifestyle"	"finance"	TRUE	4.5	27	4	87	FALSE
8838	"$3.99"	"lifestyle"	"productivity"	FALSE	4.5	23	4.5	63	FALSE
8852	"Free"	"lifestyle"	"sports"	TRUE		0	4.5	37	FALSE
8927	"$0.99"	"lifestyle"	"lifestyle"	FALSE		0	3	123	FALSE
8929	"Free"	"lifestyle"	"business"	TRUE	2	10	3	79	TRUE
8935	"Free"	"lifestyle"	"business"	TRUE		0	2.5	35	TRUE
8994	"Free"	"lifestyle"	"utilities"	TRUE	4	94	4	207	FALSE
9009	"$5.99"	"lifestyle"	"education"	FALSE		0	4	32	FALSE
9046	"Free"	"lifestyle"	"books"	TRUE		0	3	31	FALSE
9064	"Free"	"lifestyle"	"education"	TRUE		0	4.5	36	FALSE
9065	"Free"	"lifestyle"	"music"	TRUE		0	2.5	353	FALSE
9075	"Free"	"lifestyle"	"music"	TRUE	2.5	21	3	646	TRUE
9098	"Free"	"lifestyle"	"utilities"	TRUE	4	24	4	397	TRUE
9120	"$0.99"	"lifestyle"	"health and fitness"	FALSE	3	41	3	67	FALSE
9121	"Free"	"lifestyle"	"food and drink"	TRUE		0	3	127	TRUE
9125	"$1.99"	"lifestyle"	"music"	FALSE	3.5	121	3	221	FALSE
9147	"Free"	"weather"	"lifestyle"	TRUE	4.5	10	3	107	FALSE
9182	"Free"	"lifestyle"	"reference"	TRUE	4	70	4	82	FALSE
9189	"Free"	"lifestyle"	"news"	TRUE		0	4	108	TRUE
9191	"$0.99"	"lifestyle"	"entertainment"	FALSE	3.5	23	3.5	31	FALSE
9203	"Free"	"lifestyle"	"entertainment"	TRUE	2.5	134	2.5	134	FALSE
9216	"Free"	"lifestyle"	"news"	TRUE	3	8	3	104	FALSE
